_comma| | 
mp_coop_laser_207|while it may appear that i am only tracking your accomplishments using science collaboration points the truth is every aspect of your performance will be reflected in your final score|while it may appear that i am only tracking your accomplishments using science collaboration points the truth is every aspect of your performance will be reflected in your final score
mp_coop_laser_209|for instance blue you just lost two opportunity advisement points|for instance blue you just lost two opportunity advisement points
mp_coop_laser_210|for instance orange you just lost two opportunity advisement points|for instance orange you just lost two opportunity advisement points
mp_coop_laser_crusher01|perhaps i should have specified teamwork is a concept in which two or more people work together usually with a goal of not failing horribly|perhaps i should have specified teamwork is a concept in which two or more people work together usually with a goal of not failing horribly
mp_coop_laser_crushercrush01|orange just taught blue a valuable lesson in trust for that orange receives seventeen science collaboration points|orange just taught blue a valuable lesson in trust for that orange receives seventeen science collaboration points
mp_coop_laser_crushercrush02|blue just taught orange a valuable lesson in trust for that blue receives seventeen science collaboration points|blue just taught orange a valuable lesson in trust for that blue receives seventeen science collaboration points
mp_coop_laser_crushercrush03|orange blue isn't a human the lesson on trust only needs to be taught once orange is penalized one science collaboration point|orange blue isn't a human the lesson on trust only needs to be taught once orange is penalized one science collaboration point
mp_coop_laser_crushercrush04|blue orange isn't a human the lesson on trust only needs to be taught once blue is penalized one science collaboration point|blue orange isn't a human the lesson on trust only needs to be taught once blue is penalized one science collaboration point
mp_coop_laser_crushercrush05|orange now you're just being cruel orange receives twenty five science collaboration points|orange now you're just being cruel orange receives twenty five science collaboration points
mp_coop_laser_crushercrush06|blue now you're just being cruel blue receives twenty five science collaboration points|blue now you're just being cruel blue receives twenty five science collaboration points
mp_coop_obstacle01|if you are wondering what that smell is that is the smell of human fear|if you are wondering what that smell is that is the smell of human fear
mp_coop_obstacle03_alt|i miss that smell|i miss that smell
mp_coop_obstacletrait01|have you worked out the one good trait humans have yet|have you worked out the one good trait humans have yet
mp_coop_obstacletrait02|let me give you a clue it's the one thing you can't do|let me give you a clue it's the one thing you can't do
mp_coop_paint_bridge01|to get to the vault you are going to need to use all the tricks you have learned to help i have made these tests extremely difficult|to get to the vault you are going to need to use all the tricks you have learned to help i have made these tests extremely difficult
mp_coop_paint_bridge02|i would say extremely deadly but we all know with you and your amazing ability to be reassembled nothing is deadly|i would say extremely deadly but we all know with you and your amazing ability to be reassembled nothing is deadly
mp_coop_paint_bridgedeath01|lucky for you two while i can't control the world outside of the testing courses the reassembly machine can continue with his work|lucky for you two while i can't control the world outside of the testing courses the reassembly machine can continue with his work
mp_coop_paint_bridgedeath02|you will need him for the final track|you will need him for the final track
mp_coop_paint_bridgenodeath01|while i cannot control the world outside of the testing courses the reassembly machine can continue with his work|while i cannot control the world outside of the testing courses the reassembly machine can continue with his work
mp_coop_paint_bridgenodeath02|i am not sure you will need him but he will be there|i am not sure you will need him but he will be there
mp_coop_paint_come_along01|congratulations on completing the aperture science standard cooperative testing courses|congratulations on completing the aperture science standard cooperative testing courses
mp_coop_paint_come_along02|to celebrate i have a surprise for you|to celebrate i have a surprise for you
mp_coop_paint_come_along03|an extra special bonus course that ends with us finding and freeing humans|an extra special bonus course that ends with us finding and freeing humans
mp_coop_paint_come_along04|thanks to you i know where to find them i removed their security and powered up their uh rescue door|thanks to you i know where to find them i removed their security and powered up their uh rescue door
mp_coop_paint_come_along05|now we just need you to release the humans from their imprisonment|now we just need you to release the humans from their imprisonment
mp_coop_paint_come_along06|they'll probably throw you a party|they'll probably throw you a party
mp_coop_paint_come_along10|this final course is training to reach the human vault so this actually has a purpose those other courses were fun but let's be honest i need human test subjects for it to be science|this final course is training to reach the human vault so this actually has a purpose those other courses were fun but let's be honest i need human test subjects for it to be science
mp_coop_paint_come_along11|congratulations on completing the test you two really are the best cooperative testing team i could ever ask for|congratulations on completing the test you two really are the best cooperative testing team i could ever ask for
mp_coop_paint_longjump_intro03|this lock requires humans|this lock requires humans
mp_coop_paint_longjump_intro04|the locking mechanism can tell you aren't humans|the locking mechanism can tell you aren't humans
mp_coop_paint_longjump_intro05|do something only a human would do|do something only a human would do
mp_coop_paint_longjump_intro06|try one of those childish gestures|try one of those childish gestures
mp_coop_paint_longjump_intro08|you did it|you did it
mp_coop_paint_longjump_intro44|the human vault is just past that opening i entered the security code but the vault door remains locked i am going to need you to activate the manual locks on the vault door itself|the human vault is just past that opening i entered the security code but the vault door remains locked i am going to need you to activate the manual locks on the vault door itself
mp_coop_paint_longjump_intro45|you both need to do something|you both need to do something
mp_coop_paint_longjump_intro46|a lock is looking for two humans|a lock is looking for two humans
mp_coop_paint_longjump_intro49|blue what did you do|blue what did you do
mp_coop_paint_longjump_intro50|orange what did you do|orange what did you do
mp_coop_paint_longjump_intro51|orange do what blue just did|orange do what blue just did
mp_coop_paint_longjump_intro52|blue do what orange just did|blue do what orange just did
mp_coop_paint_longjump_intro53|try something|try something
mp_coop_paint_longjump_intro54|is that camera hooked into the lock|is that camera hooked into the lock
mp_coop_paint_longjump_intro58|you can't give up now|you can't give up now
mp_coop_paint_longjump_intro59|what about that camera|what about that camera
mp_coop_paint_longjump_intro60|we're so close you can't fail now|we're so close you can't fail now
mp_coop_paint_longjump_intro64|something is wrong this door should be opening|something is wrong this door should be opening
mp_coop_paint_longjump_intro65|this close and that's what you do|this close and that's what you do
mp_coop_paint_longjump_intro67|the human's can't free themselves|the human's can't free themselves
mp_coop_paint_longjump_intro69|stop failing you need to find the vault door|stop failing you need to find the vault door
mp_coop_paint_longjump_intro70|stop doing that all you need to do is open the vault door|stop doing that all you need to do is open the vault door
mp_coop_paint_longjump_intro71|this close and you are going to fail me|this close and you are going to fail me
mp_coop_paint_longjump_intro72|this close and you're going to fail me|this close and you're going to fail me
mp_coop_paint_longjump_intro73|this isn't that hard|this isn't that hard
mp_coop_paint_longjump_intro74|you're making this harder than it needs to be|you're making this harder than it needs to be
mp_coop_paint_longjump_intro75|i'm starting to think you don't want to rescue the humans|i'm starting to think you don't want to rescue the humans
mp_coop_paint_redirect01|are you curious about the humans it seems some of the last non testing humans alive tried to secretly imprison other humans and cover their tracks|are you curious about the humans it seems some of the last non testing humans alive tried to secretly imprison other humans and cover their tracks
mp_coop_paint_redirect04|i think they wanted to punish them by not allowing me to include them in testing|i think they wanted to punish them by not allowing me to include them in testing
mp_coop_paint_redirect06|that's why humans couldn't complete these courses they treat their friends as enemies|that's why humans couldn't complete these courses they treat their friends as enemies
mp_coop_paint_redirect07|to start preparing for human testing again i checked an old suggestion box the number one request less deadly tests|to start preparing for human testing again i checked an old suggestion box the number one request less deadly tests
mp_coop_paint_redirect08|that's ridiculous how do they know for sure the tests are deadly if they could still write the suggestion|that's ridiculous how do they know for sure the tests are deadly if they could still write the suggestion
mp_coop_paint_red_racer01|maybe you two have never met humans they are as bad as you might think smelly gross annoying often wanting to kill you but they do make great test subjects|maybe you two have never met humans they are as bad as you might think smelly gross annoying often wanting to kill you but they do make great test subjects
mp_coop_paint_red_racer02|we are only two tests away from reaching the humans are you as excited as i am|we are only two tests away from reaching the humans are you as excited as i am
mp_coop_paint_speed_catch01|to try and make this test more exciting i asked the reassembly machine to not reassemble you he refused i understand that would be like asking me not to test|to try and make this test more exciting i asked the reassembly machine to not reassemble you he refused i understand that would be like asking me not to test
mp_coop_paint_speed_catch03|still that would have been exciting|still that would have been exciting
mp_coop_paint_speed_catch04|only one more test after this|only one more test after this
mp_coop_paint_speed_catch05|i know your cores are reused from calculation machines built for simple mathematical operations and not for testing but if we can rescue the humans i promise something to add maybe even subtract|i know your cores are reused from calculation machines built for simple mathematical operations and not for testing but if we can rescue the humans i promise something to add maybe even subtract
mp_coop_paint_speed_catch06|in case you're worried about the humans don't be they aren't all monsters|in case you're worried about the humans don't be they aren't all monsters
mp_coop_paint_speed_catch07|most of them are simply good test subjects|most of them are simply good test subjects
mp_coop_paint_speed_catch08|i believe the ratio of good test subjects to monsters is about a million to one|i believe the ratio of good test subjects to monsters is about a million to one
mp_coop_paint_speed_catchalt01|to try and make this test more exciting i asked the reassembly machine to not reassemble you if you fail he refused i understand that would be like asking me not to test|to try and make this test more exciting i asked the reassembly machine to not reassemble you if you fail he refused i understand that would be like asking me not to test
mp_coop_paint_speed_catchalt02|still that would have been exciting|still that would have been exciting
mp_coop_paint_speed_fling01|while i will recieve all the glory for the rescue don't think you two aren't going to get something the bond you've formed during these tests will last a lifetime|while i will recieve all the glory for the rescue don't think you two aren't going to get something the bond you've formed during these tests will last a lifetime
mp_coop_paint_speed_fling02|at the rate you are completing these tests i am beginning to think you don't share my excitement for rescuing crying trapped injured dying humans|at the rate you are completing these tests i am beginning to think you don't share my excitement for rescuing crying trapped injured dying humans
mp_coop_paint_speed_fling03|if that doesn't motivate you i'm not sure what will|if that doesn't motivate you i'm not sure what will
mp_coop_paint_walljumps01|i didn't mean to make you feel bad earlier about your tests not being real science i guess finding out they weren't science was some sort of test in and of itself|i didn't mean to make you feel bad earlier about your tests not being real science i guess finding out they weren't science was some sort of test in and of itself
mp_coop_paint_walljumps02|i wonder if the humans will make a statue of me for rescuing them oh don't worry if they ever write an historic document of my heroic rescue i will make sure your names are included in the footnotes|i wonder if the humans will make a statue of me for rescuing them oh don't worry if they ever write an historic document of my heroic rescue i will make sure your names are included in the footnotes
mp_coop_paint_walljumps04|congratulations on passing that test|congratulations on passing that test
mp_coop_pingtool01|using your ping tool please indicate where you would like me to place your two portals|using your ping tool please indicate where you would like me to place your two portals
mp_coop_pingtool02|i can only place a portal on a white portalable surface|i can only place a portal on a white portalable surface
mp_coop_pingtool03|please ping a white portalable surface|please ping a white portalable surface
mp_coop_pingtool06|each device can create two self contained portals|each device can create two self contained portals
mp_coop_pingtool07|please test your device by portaling to that ledge|please test your device by portaling to that ledge
mp_coop_race_2start01|you know in some human sports the winner is the one who scores the fewest possible points|you know in some human sports the winner is the one who scores the fewest possible points
mp_coop_race_2start02|i just thought you might find that interesting most winners do|i just thought you might find that interesting most winners do
mp_coop_radarroomend|congratulations you managed to complete this absolutely meaningless test|congratulations you managed to complete this absolutely meaningless test
mp_coop_rat_mazedeath01|clearly that was blues fault blue is penalized three science collaboration points|clearly that was blues fault blue is penalized three science collaboration points
mp_coop_rat_mazedeath02|blue orange has always been my favorite|blue orange has always been my favorite
mp_coop_rat_mazedeath03|until now|until now
mp_coop_rat_mazedeath04|i know you like to think the reassembly machine is at your beck and call but he has a life you know he's not your slave|i know you like to think the reassembly machine is at your beck and call but he has a life you know he's not your slave
mp_coop_startdeath01|don't worry you can't die they will just reassemble you|don't worry you can't die they will just reassemble you
mp_coop_startdeath02|did you do that on purpose|did you do that on purpose
mp_coop_startdeath03|it seems rather early to require reassembly|it seems rather early to require reassembly
mp_coop_startdeath04|oh can someone reassemble orange|oh can someone reassemble orange
mp_coop_startdeath05|oh can someone reassemble blue|oh can someone reassemble blue
mp_coop_startend01|completing this course was not a reason to behave like that|completing this course was not a reason to behave like that
mp_coop_startend02|now let's continue testing|now let's continue testing
mp_coop_tbeam_catch_grind_1taunt01|just stop it already|just stop it already
mp_coop_tbeam_catch_grind_1taunt02|you don't need to do that|you don't need to do that
mp_coop_tbeam_catch_grind_1taunt04|are you doing that just to aggravate me|are you doing that just to aggravate me
mp_coop_tbeam_end01|we need to find the power station at the end of this course the human's must have accidentally disconnected it from my grid i am sure it was just a clerical error|we need to find the power station at the end of this course the human's must have accidentally disconnected it from my grid i am sure it was just a clerical error
mp_coop_tbeam_end02|oh those clerks|oh those clerks
mp_coop_tbeam_end09|i'm fully connected i can see everything|i'm fully connected i can see everything
mp_coop_tbeam_end10|you did it you powered on the system|you did it you powered on the system
mp_coop_tbeam_end11|did you think the electrical switch was down there|did you think the electrical switch was down there
mp_coop_tbeam_end12|you may want to try and avoid those turrets|you may want to try and avoid those turrets
mp_coop_tbeam_end13|at this rate our best hope is for the fuel cell to melt down in two million years and hope the explosion powers the system|at this rate our best hope is for the fuel cell to melt down in two million years and hope the explosion powers the system
mp_coop_tbeam_end14|you two aren't lost are you|you two aren't lost are you
mp_coop_tbeam_end15|you were having so much trouble navigating this space i wish i could say i created this test|you were having so much trouble navigating this space i wish i could say i created this test
mp_coop_tbeam_maze01|this is the last test for the standard course its just something i whipped up for you i thought you might enjoy a challenge for once|this is the last test for the standard course its just something i whipped up for you i thought you might enjoy a challenge for once
mp_coop_tbeam_maze02|congratulations you completed the standard section of this course before we can go any further i will need you to complete one more test outside of the standard testing track|congratulations you completed the standard section of this course before we can go any further i will need you to complete one more test outside of the standard testing track
mp_coop_tbeam_maze03|please refrain from doing those childish gestures while you are out there|please refrain from doing those childish gestures while you are out there
mp_coop_tbeam_maze05|while i should have left both of you trapped there forever i do need you for something else|while i should have left both of you trapped there forever i do need you for something else
mp_coop_tbeam_polarity3_03|you both made it it seems no matter what i try to do to pull you apart or destroy you you just keep going keep testing|you both made it it seems no matter what i try to do to pull you apart or destroy you you just keep going keep testing
mp_coop_tbeam_polarity3_05|don't either of you have drive to be better than the other|don't either of you have drive to be better than the other
mp_coop_tbeam_polarity3_06|it's like you're just machines|it's like you're just machines
mp_coop_tbeam_polarity3_16|at the start of this test i was worried you were becoming too close but in my attempt to drive you apart i learned something important about trust and betrayal|at the start of this test i was worried you were becoming too close but in my attempt to drive you apart i learned something important about trust and betrayal
mp_coop_tbeam_polarity3_17|your brains are too small to feel either of those emotions so i can trust you one hundred percent|your brains are too small to feel either of those emotions so i can trust you one hundred percent
mp_coop_tbeam_redirect01a|since i never expected you to make it this far i have to build this new course just for you|since i never expected you to make it this far i have to build this new course just for you
mp_coop_teambtsstart01|sometimes testing has to occur outside the confines of the lab|sometimes testing has to occur outside the confines of the lab
mp_coop_teambtsstart02|this next test is so outside the box i can't i mean won't even tell you what you are looking for|this next test is so outside the box i can't i mean won't even tell you what you are looking for
mp_coop_teambtsstart03|you will know it when you find it|you will know it when you find it
mp_coop_test_chamber_both09_01|the two of you have forged an excellent partnership with one of you handling the cerebral challenges and the other ready to ponderously waddle into action should the test suddenly become an eating contest|the two of you have forged an excellent partnership with one of you handling the cerebral challenges and the other ready to ponderously waddle into action should the test suddenly become an eating contest
mp_coop_turret_ball01|i thought going back to these old tests would satisfy me but try as you might to fail this next test i still won't be satisfied|i thought going back to these old tests would satisfy me but try as you might to fail this next test i still won't be satisfied
mp_coop_turret_ball02|congratulations i am sure if i had the time to repair these tests you would have never completed them so again congratulations on completing the broken easy tests|congratulations i am sure if i had the time to repair these tests you would have never completed them so again congratulations on completing the broken easy tests
mp_coop_turret_wall01|this was another test no one had ever completed before you two oh the science we used to learn with this test now the test is useless|this was another test no one had ever completed before you two oh the science we used to learn with this test now the test is useless
mp_coop_turret_walls04|no one has ever completed this test before the humans must have reconfigured it from my original plans|no one has ever completed this test before the humans must have reconfigured it from my original plans
mp_coop_wall_5end01|excellent|excellent
mp_coop_wall_5end02|see nothing bad happened|see nothing bad happened
mp_coop_wall_501|i am going to risk having you go outside the official courses one more time|i am going to risk having you go outside the official courses one more time
mp_coop_wall_502|the humans accidentally forgot to put a security dvd in the player|the humans accidentally forgot to put a security dvd in the player
mp_coop_wall_503|i am sure it happened by accident but why don't you put it back in the player|i am sure it happened by accident but why don't you put it back in the player
mp_coop_wall_504|for safety|for safety
mp_coop_wall_block01|i created this test to let the humans feel good about themselves it is extremely easy just follow the arrows|i created this test to let the humans feel good about themselves it is extremely easy just follow the arrows
mp_coop_wall_block02|i'm sorry the arrows seem to have rusted off good luck|i'm sorry the arrows seem to have rusted off good luck
mp_coop_wall_block03|congratulations your ability to complete this test proves the humans wrong they described it as impossible deadly cruel and one test subject even had the nerve to call it broken
mp_coop_wall_block04|of course the humans only had one try at it you can just keep trying|of course the humans only had one try at it you can just keep trying
mp_coop_wall_blockdeath01|your failing gives me no new data it just delays the inevitable|your failing gives me no new data it just delays the inevitable
mp_coop_wall_intro01|this course was created and then abandoned by humans they tend to do that create something wonderful and then abandon it|this course was created and then abandoned by humans they tend to do that create something wonderful and then abandon it
mp_coop_wall_intro02|do you know why they abandoned this course too deadly|do you know why they abandoned this course too deadly
mp_coop_wall_intro03|you did very well|you did very well
mp_coop_wall_intro04|the humans closed this test because they said it was too deadly i thought they would have moved it into the testing track hall of fame for that not let it deteriorate|the humans closed this test because they said it was too deadly i thought they would have moved it into the testing track hall of fame for that not let it deteriorate
mp_coop_wall_intro05|you only failed|you only failed
mp_coop_wall_intro06|times in this test not that it matters it doesn't so congratulations on a job well done|times in this test not that it matters it doesn't so congratulations on a job well done
mp_coop_wall_intro07|you failed so many times in this test i thought you were becoming human but then you would just come back again and again and again|you failed so many times in this test i thought you were becoming human but then you would just come back again and again and again
mp_coop_wall_intro08|humans find that an admirable trait|humans find that an admirable trait
mp_credits01|lets look at their files|lets look at their files
mp_credits03|not a team player|not a team player
mp_credits04|horrible people skills|horrible people skills
mp_credits05|never listens|never listens
mp_credits06|never shares|never shares
mp_credits07|always sleeping|always sleeping
mp_credits08|never on time|never on time
mp_credits09|inattentive listener|inattentive listener
mp_credits10|aweful attendance record|aweful attendance record
mp_credits11|blabber mouth|blabber mouth
mp_credits12|aww hates mondays|aww hates mondays
mp_credits13|incoherent|incoherent
mp_credits14|m insecure|m insecure
mp_credits15|procrastinator|procrastinator
mp_credits16|chronically late|chronically late
mp_credits17|cryptic|cryptic
mp_credits18|always sulking|always sulking
mp_credits19|martyr|martyr
mp_credits20|moody|moody
mp_credits21|fears intimacy|fears intimacy
mp_credits22|fears conflict|fears conflict
mp_credits23|anxious|anxious
mp_credits24|aggresive i like that|aggresive i like that
mp_credits25|feeds off the missery of others|feeds off the missery of others
mp_credits26|timid|timid
mp_credits27|lacks confidence|lacks confidence
mp_credits28|underestimates scope of work they all do|underestimates scope of work they all do
mp_credits29|moves lips while reading|moves lips while reading
mp_credits30|can't read|can't read
mp_credits31|lacks empathy|lacks empathy
mp_credits32|cheater|cheater
mp_credits33|steals lunch from staff fridge|steals lunch from staff fridge
mp_credits34|perfectionist what's wrong with that|perfectionist what's wrong with that
mp_credits35|alarmist|alarmist
mp_credits36|arsonist|arsonist
mp_credits37|takes long lunches|takes long lunches
mp_credits38|ignores task at hand hm hm hm hm won't for long|ignores task at hand hm hm hm hm won't for long
mp_credits39|avoids responsability|avoids responsability
mp_credits40|never completes work|never completes work
mp_credits41|laughs at own jokes what a bore|laughs at own jokes what a bore
mp_credits42|busybody|busybody
mp_credits43|ignores directions|ignores directions
mp_credits44|stubborn|stubborn
mp_credits45|lactose intolerant|lactose intolerant
mp_credits46|antagonistic i don't know about that|antagonistic i don't know about that
mp_credits47|participates unconstructively obviously a time waster|participates unconstructively obviously a time waster
mp_credits48|violent temper oh i'd like to see that|violent temper oh i'd like to see that
mp_credits49|always weeping poor thing|always weeping poor thing
mp_credits50|moody|moody
mp_credits51|wet blanket|wet blanket
mp_credits52|stubborn|stubborn
mp_credits53|loves sound of own voice|loves sound of own voice
mp_credits54|always cold|always cold
mp_credits55|always leaves tiny little bit of coffee in the pot so they don't have to make a new one then the bit int he bottom burns and stinks up the place|always leaves tiny little bit of coffee in the pot so they don't have to make a new one then the bit int he bottom burns and stinks up the place
mp_credits56|chronic anxiety oh i can work with that|chronic anxiety oh i can work with that
mp_credits57|dull expression|dull expression
mp_credits58|hopeless just hopeless|hopeless just hopeless
mp_credits59|never flushes|never flushes
mp_credits60|irritable|irritable
mp_credits61|startles easily boo|startles easily boo
mp_credits62|facial grimacing|facial grimacing
mp_credits63|weak tired and apprehensive|weak tired and apprehensive
mp_credits64|has irritating opinions|has irritating opinions
mp_credits65|poor self esteem|poor self esteem
mp_credits66|frequent mood swings|frequent mood swings
mp_credits67|hostile to new ideas|hostile to new ideas
mp_credits68|always sad|always sad
mp_credits69|frequent bouts of uncontrollable rage|frequent bouts of uncontrollable rage
mp_credits70|seeks out conflicts with coworkers|seeks out conflicts with coworkers
mp_credits71|hygiene hm that's all it says|hygiene hm that's all it says
mp_credits72|unconstructive|unconstructive
mp_credits73|antisocial|antisocial
mp_credits74|chews with mouth open|chews with mouth open
mp_credits75|breathes with mouth open|breathes with mouth open
mp_credits76|old|old
mp_credits77|histrionic|histrionic
mp_credits79|narcissist|narcissist
mp_credits80|long bathroom breaks|long bathroom breaks
mp_credits81|no sense of humor|no sense of humor
mp_credits82|argumentative|argumentative
mp_credits83|manipulative|manipulative
mp_credits84|charmless|charmless
mp_credits85|egotistical|egotistical
mp_credits86|lacks charisma|lacks charisma
mp_credits87|passive aggressive|passive aggressive
mp_credits88|undermines others|undermines others
mp_credits89|hairless hm|hairless hm
mp_credits90|emotional problems|emotional problems
mp_credits91|problems with authority|problems with authority
mp_credits92|has episodes i'd like to know more about that|has episodes i'd like to know more about that
mp_credits93|abrasive personality|abrasive personality
mp_credits94|well enough about that first persons file lets look at some others|well enough about that first persons file lets look at some others
mp_death01|just stop it already|just stop it already
mp_death04|and that makes ten|and that makes ten
mp_death05|you really don't need to keep failing|you really don't need to keep failing
mp_death06|if at first you don't succeed fail five more times|if at first you don't succeed fail five more times
mp_death08|if i made these tests any easier they wouldn't be tests|if i made these tests any easier they wouldn't be tests
mp_death10|yay orange is back testing can continue|yay orange is back testing can continue
mp_death11|yay blue is back testing can continue|yay blue is back testing can continue
mp_death12|are you testing me|are you testing me
mp_death16|did you know the reassembly machine has other things it could be reassembling|did you know the reassembly machine has other things it could be reassembling
mp_death17|did you think that would be funny|did you think that would be funny
mp_death18|how can you fail at this it isn't even a test
mp_death19|i hope that was some kind of joke|i hope that was some kind of joke
mp_death20|i honestly never thought we would need to track how many times you died in the hub|i honestly never thought we would need to track how many times you died in the hub
mp_death21|and here i thought this room was dangerously unlethal|and here i thought this room was dangerously unlethal
mp_death22|that worked just like you said it would blue|that worked just like you said it would blue
mp_death23|orange your plan is working perfectly|orange your plan is working perfectly
mp_death24|blue why did you do that to orange|blue why did you do that to orange
mp_death26|was that necessary|was that necessary
mp_hubreturn01|look who's back were you scared to continue those tests
mp_hubreturn02|look who's back were you scared to continue those tests
mp_hubreturn03|hello again did you know these are the only set of tests available to you you are going to need to select them again|hello again did you know these are the only set of tests available to you you are going to need to select them again
mp_hubreturn04|if at first you don't succeed quit and try another course|if at first you don't succeed quit and try another course
mp_hubreturn05|back again maybe you can just stay and live here in the hub|back again maybe you can just stay and live here in the hub
mp_hubreturn06||back again maybe you can just stay and live here|back again maybe you can just stay and live here
mp_hubreturn07|i guess quitting that course together is a sign of teamwork|i guess quitting that course together is a sign of teamwork
mp_hubreturn08|the way you two just gave up on that test together shows you are really working as a team|the way you two just gave up on that test together shows you are really working as a team
mp_hubreturn09|are you scared to save those humans|are you scared to save those humans
mp_hubreturn10||are you scared to save those humans|are you scared to save those humans
mp_hubreturn11|blue i wouldn't have trusted orange in that course either|blue i wouldn't have trusted orange in that course either
mp_hub_return01a|welcome back to the computer intelligence training and enrichment center human test subject research center ha ha ha ha ha ha ha ha|welcome back to the computer intelligence training and enrichment center human test subject research center ha ha ha ha ha ha ha ha
mp_hub_return02a|welcome back to the computer intelligence training and enrichment center human test subject research center|welcome back to the computer intelligence training and enrichment center human test subject research center
mp_hub_return03a|welcome back testing is available|welcome back testing is available
mp_hub_return04a|welcome back quitters maybe you can find another course for you to fail|welcome back quitters maybe you can find another course for you to fail
mp_hub_return05a|welcome back to the hub did you fail at selecting the correct course|welcome back to the hub did you fail at selecting the correct course
mp_hub_return06a|was that course too difficult|was that course too difficult
mp_humanresources01|did you know we originally used these cameras to capture moments of intense pain and agony in test subjects|did you know we originally used these cameras to capture moments of intense pain and agony in test subjects
mp_humanresources03|if the subject survived the test we let them purchase the pictures for five dollars if the subject died we gave the photo to their next of kin free of charge|if the subject survived the test we let them purchase the pictures for five dollars if the subject died we gave the photo to their next of kin free of charge
mp_humanresources04|the photo's weren't as popular as we had hoped so we repurposed the cameras|the photo's weren't as popular as we had hoped so we repurposed the cameras
mp_subterfuge01|blue it's not nice to make fun of orange like that|blue it's not nice to make fun of orange like that
mp_subterfuge02|orange it's not nice to make fun of blue like that|orange it's not nice to make fun of blue like that
mp_subterfuge03|yes orange we are alone blue can't hear you|yes orange we are alone blue can't hear you
mp_subterfuge04|that's horrible|that's horrible
mp_subterfuge05|i can only imagine|i can only imagine
mp_subterfuge06|what a horrible little machine|what a horrible little machine
mp_subterfuge07|correct blue orange can't hear you|correct blue orange can't hear you
mp_subterfuge08|orange did what are you sure|orange did what are you sure
mp_subterfuge09|thank you that was very brave of you to tell me|thank you that was very brave of you to tell me
mp_subterfuge10|blue how well do you really know orange do you trust orange what if i told you you aren't oranges cooperative partner|blue how well do you really know orange do you trust orange what if i told you you aren't oranges cooperative partner
mp_subterfuge11|orange how well do you really know blue do you trust blue|orange how well do you really know blue do you trust blue
mp_subterfuge13|orange to be clear i was just asking blue if he trusted you|orange to be clear i was just asking blue if he trusted you
mp_subterfuge14|i trust you you are my favorite cooperative testing subject|i trust you you are my favorite cooperative testing subject
mp_subterfuge15|blue to be clear i was asking if orange trusted you|blue to be clear i was asking if orange trusted you
mp_subterfuge16_alt|sorry i missed the beginning of that test i was just talking with the reassembly machine about your becoming human|sorry i missed the beginning of that test i was just talking with the reassembly machine about your becoming human
mp_subterfuge17|we all agree you should stop|we all agree you should stop
mp_subterfuge21|orange i agree i never noticed that about blue before|orange i agree i never noticed that about blue before
mp_subterfuge22|blue i agree i never noticed that about orange before|blue i agree i never noticed that about orange before
mp_subterfuge23|blue orange and i were just discussing your behavior on the last few tests|blue orange and i were just discussing your behavior on the last few tests
mp_subterfuge24|i have to agree blue is penalized seventy five science collaboration points|i have to agree blue is penalized seventy five science collaboration points
mp_subterfuge25|orange blue and i were just discussing your behavior on the last few tests|orange blue and i were just discussing your behavior on the last few tests
mp_subterfuge26|i have to agree orange is penalized seventy five science collaboration points|i have to agree orange is penalized seventy five science collaboration points
mp_subterfuge30|there you are reassembled again|there you are reassembled again
mp_subterfuge32|with humans i would have called that a successful test|with humans i would have called that a successful test
mp_subterfuge33|how is this even science without the possibility of death|how is this even science without the possibility of death
mp_subterfuge34|how is this even science without the consequence of death|how is this even science without the consequence of death
mp_subterfuge35|without the consequence of death is this even science|without the consequence of death is this even science
mp_subterfuge36|i have noticed that you two have become extremely close i'm not sure i like that|i have noticed that you two have become extremely close i'm not sure i like that
mp_subterfuge39|while teamwork is needed to complete these tests i'm not sure i trust the two of you together|while teamwork is needed to complete these tests i'm not sure i trust the two of you together
mp_subterfuge35|without the consequence of death is this even science|without the consequence of death is this even science
mp_subterfuge36|i have noticed that you two have become extremely close i'm not sure i like that|i have noticed that you two have become extremely close i'm not sure i like that
mp_subterfuge39|while teamwork is needed to complete these tests i'm not sure i trust the two of you together|while teamwork is needed to complete these tests i'm not sure i trust the two of you together
mp_subterfuge44|blue do you feel betrayed by orange for telling me those horrible things about you|blue do you feel betrayed by orange for telling me those horrible things about you
mp_subterfuge45|if orange had said those things about me orange would never make it to the next reassembly station|if orange had said those things about me orange would never make it to the next reassembly station
mp_subterfuge46|orange do you feel betrayed by blue for telling me those horrible things about you|orange do you feel betrayed by blue for telling me those horrible things about you
mp_subterfuge47|if blue had said those things about me blue would never make it to the next reassembly station|if blue had said those things about me blue would never make it to the next reassembly station
mp_subterfugedeath_blue01|you were right orange blue was dumb enough to fall for your trap|you were right orange blue was dumb enough to fall for your trap
mp_subterfugedeath_blue02|orange that transpired just as you said it would|orange that transpired just as you said it would
mp_subterfugedeath_blue03|i agree orange that was entertaining|i agree orange that was entertaining
mp_subterfugedeath_blue04|yes orange blue did act like a fool just now|yes orange blue did act like a fool just now
mp_subterfugedeath_orange02|blue that transpired just as you said it would|blue that transpired just as you said it would
mp_subterfugedeath_orange03|i agree blue that was entertaining|i agree blue that was entertaining
mp_subterfugedeath_orange06|yes i know you did that blue don't look so proud|yes i know you did that blue don't look so proud
mp_subterfugedeath_orange08|blue being the last one standing is not the goal|blue being the last one standing is not the goal
